Brand,Ownership Type,Longitude,Latitude
Starbucks,3,121.38,31.24
Starbucks,3,121.49,31.23
Starbucks,3,121.36,31.14
Starbucks,3,121.44,31.2
Starbucks,3,121.39,31.32
Starbucks,3,121.52,31.23
Starbucks,3,121.47,31.23
Starbucks,3,121.56,31.15
Starbucks,3,121.51,31.4
Starbucks,3,121.52,31.26
Starbucks,3,121.51,31.16
Starbucks,3,121.49,31.21
Starbucks,3,121.51,31.25
Starbucks,3,121.31,31.19
Starbucks,3,121.52,31.29
Starbucks,3,121.38,31.23
Starbucks,3,121.46,31.23
Starbucks,3,121.52,31.03
Starbucks,3,121.47,31.22
Starbucks,3,121.53,31.22
Starbucks,3,121.46,31.22
Starbucks,3,121.48,31.24
Starbucks,3,121.39,31.21
Starbucks,3,121.5,31.23
Starbucks,3,121.26,31.35
Starbucks,3,121.5,31.24
Starbucks,3,121.42,31.21
Starbucks,3,121.44,31.33
Starbucks,3,121.44,31.22
Starbucks,3,121.37,31.36
Starbucks,3,121.45,31.14
Starbucks,3,121.4,31.16
Starbucks,3,121.48,31.23
Starbucks,3,121.49,31.25
Starbucks,3,121.51,31.24
Starbucks,3,121.22,31.04
Starbucks,3,121.33,31.19
Starbucks,3,121.39,31.03
Starbucks,3,121.5,31.24
Starbucks,3,121.48,31.23
Starbucks,3,121.28,31.39
Starbucks,3,121.41,31.22
Starbucks,3,121.49,31.19
Starbucks,3,121.35,31.19
Starbucks,3,121.53,31.22
Starbucks,3,121.49,31.18
Starbucks,3,121.46,31.22
Starbucks,3,121.35,31.22
Starbucks,3,121.42,31.22
Starbucks,3,121.35,31.16
Starbucks,3,121.5,31.22
Starbucks,3,121.4,31.21
Starbucks,3,121.44,31.22
Starbucks,3,121.59,31.34
Starbucks,3,121.43,31.2
Starbucks,3,121.4,31.2
Starbucks,3,121.22,31.05
Starbucks,3,121.22,31.04
Starbucks,3,121.32,31.15
Starbucks,3,121.46,31.23
Starbucks,3,121.81,31.15
Starbucks,3,121.59,31.35
Starbucks,3,121.48,31.22
Starbucks,3,121.32,31.19
Starbucks,3,121.48,31.23
Starbucks,3,121.56,31.21
Starbucks,3,121.11,31.15
Starbucks,3,121.48,31.23
Starbucks,3,121.53,31.23
Starbucks,3,121.48,30.92
Starbucks,3,121.19,31.29
Starbucks,3,121.42,31.2
Starbucks,3,121.61,31.27
Starbucks,3,121.61,31.13
Starbucks,3,121.46,31.23
Starbucks,3,121.45,31.23
Starbucks,3,121.45,31.21
Starbucks,3,121.52,31.28
Starbucks,3,121.44,31.24
Starbucks,3,121.48,31.23
Starbucks,3,121.46,31.03
Starbucks,3,121.5,31.17
Starbucks,3,121.37,31.26
Starbucks,3,121.45,31.22
Starbucks,3,121.5,31.32
Starbucks,3,121.48,31.27
Starbucks,3,121.57,31.35
Starbucks,3,121.5,31.34
Starbucks,3,121.49,31.23
Starbucks,3,121.46,31.23
Starbucks,3,121.17,31.27
Starbucks,3,121.44,31.2
Starbucks,3,121.53,31.22
Starbucks,3,121.46,31.23
Starbucks,3,121.42,31.2
Starbucks,3,121.45,31.32
Starbucks,3,121.44,31.19
Starbucks,3,121.5,31.26
Starbucks,3,121.23,31
Starbucks,3,121.6,31.2
Starbucks,3,121.4,31.21
Starbucks,3,121.5,31.24
Starbucks,3,121.67,31.16
Starbucks,3,121.43,31.13
Starbucks,3,121.53,31.22
Starbucks,3,121.42,31.22
Starbucks,3,121.61,31.28
Starbucks,3,121.58,31.26
Starbucks,3,121.35,30.73
Starbucks,3,121.43,31.15
Starbucks,3,121.46,31.19
Starbucks,3,121.42,31.18
Starbucks,3,121.5,31.24
Starbucks,3,121.46,31.22
Starbucks,3,121.39,31.21
Starbucks,3,121.49,31.24
Starbucks,3,121.49,30.92
Starbucks,3,121.36,31.16
Starbucks,3,121.38,31.22
Starbucks,3,121.4,31.17
Starbucks,3,121.4,31.17
Starbucks,3,121.51,31.24
Starbucks,3,121.44,31.2
Starbucks,3,121.45,31.25
Starbucks,3,121.42,31.19
Starbucks,3,121.62,31.26
Starbucks,3,121.46,31.25
Starbucks,3,121.32,31.09
Starbucks,3,121.47,31.21
Starbucks,3,121.53,31.27
Starbucks,3,121.37,31.16
Starbucks,3,121.51,31.03
Starbucks,3,121.43,31.17
Starbucks,3,121.47,31.21
Starbucks,3,121.38,31.23
Starbucks,3,121.4,31.09
Starbucks,3,121.44,31.18
Starbucks,3,121.55,31.2
Starbucks,3,121.45,31.23
Starbucks,3,121.69,31.03
Starbucks,3,121.58,31.24
Starbucks,3,121.51,31.01
Starbucks,3,121.46,31.19
Starbucks,3,121.45,31.32
Starbucks,3,121.24,31.06
Starbucks,3,121.48,31.23
Starbucks,3,121.4,31.15
Starbucks,3,121.32,31.19
Starbucks,3,121.35,31.01
Starbucks,3,121.32,31.24
Starbucks,3,121.48,31.21
Starbucks,3,121.51,31.29
Starbucks,3,121.37,31.35
Starbucks,3,121.4,31.16
Starbucks,3,121.45,31.24
Starbucks,3,121.32,31.29
Starbucks,3,121.46,31.26
Starbucks,3,121.4,31.21
Starbucks,3,121.47,31.22
Starbucks,3,121.51,31.26
Starbucks,3,121.43,31.16
Starbucks,3,121.44,31.34
Starbucks,3,121.47,31.24
Starbucks,3,121.46,30.91
Starbucks,3,121.43,31.23
Starbucks,3,121.54,31.27
Starbucks,3,121.46,31.19
Starbucks,3,121.68,31.24
Starbucks,3,121.51,31.24
Starbucks,3,121.51,31.33
Starbucks,3,121.48,31.23
Starbucks,3,121.45,31.22
Starbucks,3,121.34,31.17
Starbucks,3,121.47,31.22
Starbucks,3,121.43,31.2
Starbucks,3,121.58,31.12
Starbucks,3,121.41,31.23
Starbucks,3,121.52,31.32
Starbucks,3,121.45,31.22
Starbucks,3,121.42,31.2
Starbucks,3,121.4,31.01
Starbucks,3,121.5,31.23
Starbucks,3,121.77,31.2
Starbucks,3,121.56,31.27
Starbucks,3,121.44,31.24
Starbucks,3,121.47,31.24
Starbucks,3,121.35,31.16
Starbucks,3,121.76,31.05
Starbucks,3,121.23,31.02
Starbucks,3,121.45,31.17
Starbucks,3,121.51,31.26
Starbucks,3,121.45,31.22
Starbucks,3,121.54,31.23
Starbucks,3,121.36,31.22
Starbucks,3,121.46,31.23
Starbucks,3,121.41,31.27
Starbucks,3,121.34,31.26
Starbucks,3,121.44,31.19
Starbucks,3,121.43,31.18
Starbucks,3,121.48,31.24
Starbucks,3,121.49,31.24
Starbucks,3,121.46,31.2
Starbucks,3,121.43,31.21
Starbucks,3,121.33,31.19
Starbucks,3,121.38,31.17
Starbucks,3,121.39,31.09
Starbucks,3,121.42,31.18
Starbucks,3,121.44,31.19
Starbucks,3,121.54,31.29
Starbucks,3,121.59,31.26
Starbucks,3,121.45,31.2
Starbucks,3,121.4,31.21
Starbucks,3,121.39,31.15
Starbucks,3,121.4,31.21
Starbucks,3,121.22,31.29
Starbucks,3,121.38,31.11
Starbucks,3,121.38,31.32
Starbucks,3,121.41,31.21
Starbucks,3,121.62,31.28
Starbucks,3,121.52,31.23
Starbucks,3,121.33,31.19
Starbucks,3,121.44,31.25
Starbucks,3,121.41,31.01
Starbucks,3,121.49,31.24
Starbucks,3,121.52,31.24
Starbucks,3,121.45,31.27
Starbucks,3,121.39,31.11
Starbucks,3,121.52,31.23
Starbucks,3,121.49,31.29
Starbucks,3,121.42,31.24
Starbucks,3,121.47,31.25
Starbucks,3,121.53,31.22
Starbucks,3,121.47,31.23
Starbucks,3,121.37,31.22
Starbucks,3,121.59,31.2
Starbucks,3,121.44,31.37
Starbucks,3,121.45,31.28
Starbucks,3,121.48,31.22
Starbucks,3,121.48,31.21
Starbucks,3,121.44,31.2
Starbucks,3,121.26,31.38
Starbucks,3,121.61,31.26
Starbucks,3,121.55,31.23
Starbucks,3,121.48,31.2
Starbucks,3,121.48,31.24
Starbucks,3,121.44,31.18
Starbucks,3,121.59,31.31
Starbucks,3,121.52,31.03
Starbucks,3,121.81,31.15
Starbucks,3,121.41,31.21
Starbucks,3,121.53,31.03
Starbucks,3,121.48,31.24
Starbucks,3,121.47,31.23
Starbucks,3,121.52,31.23
Starbucks,3,121.5,31.24
Starbucks,3,121.47,31.23
Starbucks,3,121.81,31.15
Starbucks,3,121.52,31.31
Starbucks,3,121.48,31.23
Starbucks,3,121.32,31.31
Starbucks,3,121.53,31.26
Starbucks,3,121.48,31.27
Starbucks,3,121.32,31.03
Starbucks,3,121.54,31.26
Starbucks,3,121.51,31.03
Starbucks,3,121.38,31.11
Starbucks,3,121.4,31.21
Starbucks,3,121.43,31.37
Starbucks,3,121.43,31.2
Starbucks,3,121.36,31.22
Starbucks,3,121.44,31.23
Starbucks,3,121.46,31.21
Starbucks,3,121.41,31.18
Starbucks,3,121.47,31.32
Starbucks,3,121.47,31.22
Starbucks,3,121.53,31.18
Starbucks,3,121.49,31.2
Starbucks,3,121.51,31.23
Starbucks,3,121.45,31.23
Starbucks,3,121.47,31.22
Starbucks,3,121.49,31.18
Starbucks,3,121.47,31.24
Starbucks,3,121.51,31.24
Starbucks,3,121.48,31.27
Starbucks,3,121.43,31.22
Starbucks,3,121.52,31.29
Starbucks,3,121.33,30.73
Starbucks,3,121.46,31.22
Starbucks,3,121.53,31.22
Starbucks,3,121.5,31.25
Starbucks,3,121.43,31.22
Starbucks,3,121.49,31.32
Starbucks,3,121.51,31.22
Starbucks,3,121.45,31.23
Starbucks,3,121.41,31.21
Starbucks,3,121.47,31.23
Starbucks,3,121.48,31.24
Starbucks,3,121.36,31.21
Starbucks,3,121.47,31.21
Starbucks,3,121.49,31.24
Starbucks,3,121.42,31.28
Starbucks,3,121.63,31.21
Starbucks,3,121.43,31.19
Starbucks,3,121.42,31.19
Starbucks,3,121.57,31.11
Starbucks,3,121.5,31.26
Starbucks,3,121.48,31.25
Starbucks,3,121.17,30.89
Starbucks,3,121.42,31.22
Starbucks,3,121.49,31.25
Starbucks,3,121.38,31.16
Starbucks,3,121.47,31.23
Starbucks,3,121.26,31.02
Starbucks,3,121.45,31.22
Starbucks,3,121.4,31.11
Starbucks,3,121.43,31.17
Starbucks,3,121.74,31.04
Starbucks,3,121.48,31.2
Starbucks,3,121.54,31.22
Starbucks,3,121.53,31.22
Starbucks,3,121.55,31.21
Starbucks,3,121.45,31.19
Starbucks,3,121.47,31.28
Starbucks,3,121.43,31.23
Starbucks,3,121.59,31.24
Starbucks,3,121.37,31.21
Starbucks,3,121.53,31.21
Starbucks,3,121.4,31.16
Starbucks,3,121.53,31.18
Starbucks,3,121.44,31.19
Starbucks,3,121.44,31.19
Starbucks,3,121.4,31.22
Starbucks,3,121.49,31.03
Starbucks,3,121.59,31.28
Starbucks,3,121.55,31.22
Starbucks,3,121.28,31.2
Starbucks,3,121.56,31.21
Starbucks,3,121.61,31.25
Starbucks,3,121.48,31.23
Starbucks,3,121.6,29.89
Starbucks,3,121.61,31.27
Starbucks,3,120.75,31.64
Starbucks,3,119.95,31.69
Starbucks,3,118.81,32.06
Starbucks,3,121.17,31.88
Starbucks,3,121.18,32.31
Starbucks,3,121.19,31.89
Starbucks,3,120.88,32.01
Starbucks,3,120.55,31.88
Starbucks,3,120.67,31.31
Starbucks,3,120.98,31.35
Starbucks,3,118.79,31.99
Starbucks,3,118.89,32.05
Starbucks,3,118.73,31.99
Starbucks,3,119.05,32.03
Starbucks,3,118.79,32.01
Starbucks,3,118.77,32.05
Starbucks,3,118.74,32.03
Starbucks,3,118.77,32.07
Starbucks,3,118.78,32.03
Starbucks,3,118.84,32.34
Starbucks,3,118.82,31.93
Starbucks,3,118.78,32.07
Starbucks,3,118.74,32.03
Starbucks,3,118.87,31.32
Starbucks,3,118.74,32.03
Starbucks,3,118.84,31.95
Starbucks,3,118.8,32.04
Starbucks,3,118.79,32.04
Starbucks,3,118.71,32
Starbucks,3,118.88,31.32
Starbucks,3,118.82,31.93
Starbucks,3,118.83,31.87
Starbucks,3,118.73,32
Starbucks,3,118.72,32.14
Starbucks,3,118.7,32.11
Starbucks,3,118.78,32.06
Starbucks,3,118.78,32.04
Starbucks,3,118.75,31.91
Starbucks,3,118.78,32.07
Starbucks,3,118.79,32.02
Starbucks,3,118.9,31.91
Starbucks,3,118.78,32.07
Starbucks,3,118.78,32.04
Starbucks,3,118.81,32.1
Starbucks,3,118.78,32.04
Starbucks,3,118.82,31.95
Starbucks,3,118.79,32.04
Starbucks,3,118.78,32.04
Starbucks,3,118.79,32.06
Starbucks,3,118.8,31.97
Starbucks,3,118.79,32.02
Starbucks,3,118.73,32
Starbucks,3,118.78,32.04
Starbucks,3,118.87,31.77
Starbucks,3,118.78,32.07
Starbucks,3,118.8,31.97
Starbucks,3,118.79,32.02
Starbucks,3,118.87,31.77
Starbucks,3,118.77,32.01
Starbucks,3,118.75,32.05
Starbucks,3,118.76,32.23
Starbucks,3,118.73,32.03
Starbucks,3,118.78,32.04
Starbucks,3,118.8,32.04
Starbucks,3,118.65,32.07
Starbucks,3,118.78,32.04
Starbucks,3,118.82,31.93
Starbucks,3,118.79,32.06
Starbucks,3,118.79,32.09
Starbucks,3,118.78,32.04
Starbucks,3,118.72,32
Starbucks,3,118.8,32.05
Starbucks,3,118.87,32.04
Starbucks,3,118.82,31.95
Starbucks,3,118.82,31.94
Starbucks,3,118.79,32.02
Starbucks,3,118.74,32.06
Starbucks,3,118.73,32.01
Starbucks,3,118.79,32.04
Starbucks,3,118.74,32.05
Starbucks,3,118.78,32.06
Starbucks,3,118.79,32.04
Starbucks,3,118.82,31.93
Starbucks,3,120.55,32.39
Starbucks,3,120.87,32.02
Starbucks,3,120.99,31.87
Starbucks,3,120.9,31.97
Starbucks,3,121.67,31.08
Starbucks,3,120.89,31.97
Starbucks,3,120.88,32.01
Starbucks,3,121.66,31.81
Starbucks,3,120.95,31.92
Starbucks,3,120.87,32.02
Starbucks,3,120.47,32.54
Starbucks,3,120.86,32.04
Starbucks,3,120.89,31.97
Starbucks,3,120.88,32
Starbucks,3,120.86,32.05
Starbucks,3,120.83,32.04
Starbucks,3,120.87,32.02
Starbucks,3,121.07,32.09
Starbucks,3,120.99,31.87
Starbucks,3,120.56,32.39
Starbucks,3,120.94,31.92
Starbucks,3,120.64,31.17
Starbucks,3,121.12,31.44
Starbucks,3,121.11,31.45
Starbucks,3,121.14,31.46
Starbucks,3,120.15,32.51
Starbucks,3,119.81,31.31
Starbucks,3,119.82,31.37
Starbucks,3,119.85,31.36
Starbucks,3,118.29,33.95
Starbucks,3,118.29,33.95
Starbucks,3,118.8,34.1
Starbucks,3,118.3,33.95
Starbucks,3,119.94,31.73
Starbucks,3,119.95,31.78
Starbucks,3,119.98,31.83
Starbucks,3,119.98,31.84
Starbucks,3,119.95,31.73
Starbucks,3,119.95,31.78
Starbucks,3,119.96,31.72
Starbucks,3,119.95,31.07
Starbucks,3,119.96,31.78
Starbucks,3,119.97,31.82
Starbucks,3,119.96,31.78
Starbucks,3,119.59,31.73
Starbucks,3,119.95,31.71
Starbucks,3,119.95,31.78
Starbucks,3,120,31.82
Starbucks,3,119.97,31.82
Starbucks,3,119.97,31.83
Starbucks,3,119.94,31.72
Starbucks,3,119.96,31.76
Starbucks,3,119.96,31.78
Starbucks,3,119.85,31.79
Starbucks,3,119.98,31.84
Starbucks,3,119.48,31.42
Starbucks,3,119.95,31.77
Starbucks,3,119.89,31.79
Starbucks,3,119.98,31.81
Starbucks,3,120.76,31.64
Starbucks,3,120.74,31.64
Starbucks,3,120.74,31.65
Starbucks,3,120.75,31.67
Starbucks,3,120.76,31.65
Starbucks,3,120.75,31.63
Starbucks,3,120.52,31.87
Starbucks,3,120.55,31.86
Starbucks,3,117.96,33.9
Starbucks,3,117.16,34.26
Starbucks,3,117.2,34.27
Starbucks,3,117.98,34.33
Starbucks,3,117.19,34.19
Starbucks,3,117.24,34.25
Starbucks,3,117.19,34.27
Starbucks,3,119.83,32.24
Starbucks,3,119.44,32.39
Starbucks,3,119.42,32.4
Starbucks,3,119.43,32.39
Starbucks,3,119.43,32.39
Starbucks,3,119.45,32.4
Starbucks,3,119.42,32.36
Starbucks,3,119.43,32.4
Starbucks,3,119.4,32.37
Starbucks,3,119.43,32.39
Starbucks,3,119.4,32.38
Starbucks,3,119.38,32.38
Starbucks,3,119.56,32.42
Starbucks,3,120.34,31.59
Starbucks,3,120.28,31.49
Starbucks,3,120.3,31.58
Starbucks,3,120.38,31.53
Starbucks,3,120.31,31.56
Starbucks,3,119.84,31.36
Starbucks,3,120.31,31.49
Starbucks,3,120.29,31.57
Starbucks,3,120.3,31.49
Starbucks,3,120.39,31.58
Starbucks,3,120.26,31.54
Starbucks,3,120.3,31.58
Starbucks,3,120.43,31.05
Starbucks,3,120.28,31.53
Starbucks,3,120.24,31.61
Starbucks,3,120.28,31.9
Starbucks,3,120.31,31.55
Starbucks,3,120.28,31.51
Starbucks,3,120.27,31.56
Starbucks,3,120.27,31.91
Starbucks,3,120.3,31.58
Starbucks,3,120.3,31.58
Starbucks,3,120.3,31.57
Starbucks,3,120.29,31.55
Starbucks,3,120.46,31.52
Starbucks,3,120.3,31.57
Starbucks,3,120.28,31.55
Starbucks,3,119.82,31.38
Starbucks,3,119.82,31.37
Starbucks,3,120.3,31.57
Starbucks,3,120.31,31.58
Starbucks,3,120.37,31.49
Starbucks,3,120.31,31.59
Starbucks,3,120.32,31.66
Starbucks,3,120.35,31.54
Starbucks,3,120.31,31.59
Starbucks,3,120.28,31.05
Starbucks,3,120.3,31.68
Starbucks,3,120.36,31.54
Starbucks,3,120.3,31.58
Starbucks,3,120.98,31.4
Starbucks,3,120.98,31.38
Starbucks,3,120.96,31.35
Starbucks,3,121.06,31.38
Starbucks,3,120.95,31.38
Starbucks,3,121.15,31.29
Starbucks,3,120.95,31.36
Starbucks,3,120.91,31.38
Starbucks,3,120.96,31.37
Starbucks,3,120.97,31.38
Starbucks,3,120.85,31.11
Starbucks,3,120.96,31.38
Starbucks,3,120.98,31.4
Starbucks,3,120.96,31.38
Starbucks,3,120.97,31.35
Starbucks,3,118.79,32.02
Starbucks,3,120.71,31.32
Starbucks,3,120.25,31.9
Starbucks,3,120.3,31.92
Starbucks,3,120.27,31.9
Starbucks,3,119.92,32.48
Starbucks,3,119.92,32.5
Starbucks,3,119.92,32.47
Starbucks,3,119.9,32.39
Starbucks,3,119.92,32.49
Starbucks,3,119.93,32.5
Starbucks,3,119.84,32.93
Starbucks,3,121.18,31.9
Starbucks,3,118.52,33
Starbucks,3,119.03,33.6
Starbucks,3,119.05,33.6
Starbucks,3,119.5,31.39
Starbucks,3,120.16,33.34
Starbucks,3,120.12,33.38
Starbucks,3,120.18,33.32
Starbucks,3,120.15,33.36
Starbucks,3,120.32,32.86
Starbucks,3,120.14,33.38
Starbucks,3,120.73,31.26
Starbucks,3,120.72,31.32
Starbucks,3,120.6,31.31
Starbucks,3,120.69,31.36
Starbucks,3,120.55,31.26
Starbucks,3,120.77,31.67
Starbucks,3,120.6,31.26
Starbucks,3,120.64,31.28
Starbucks,3,120.76,31.33
Starbucks,3,120.64,31.12
Starbucks,3,120.73,31.32
Starbucks,3,120.54,31.84
Starbucks,3,120.69,31.03
Starbucks,3,120.65,31.31
Starbucks,3,120.67,31.28
Starbucks,3,120.71,31.32
Starbucks,3,120.75,31.27
Starbucks,3,120.63,31.27
Starbucks,3,120.85,31.03
Starbucks,3,120.6,31.31
Starbucks,3,120.67,31.32
Starbucks,3,120.63,31.03
Starbucks,3,120.63,31.31
Starbucks,3,120.63,31.31
Starbucks,3,120.55,31.86
Starbucks,3,120.61,31.19
Starbucks,3,120.67,31.31
Starbucks,3,120.61,31.25
Starbucks,3,120.61,31.03
Starbucks,3,120.62,31.34
Starbucks,3,120.66,31.32
Starbucks,3,120.62,30.09
Starbucks,3,120.72,31.03
Starbucks,3,120.62,31.31
Starbucks,3,120.87,31.27
Starbucks,3,120.63,31.31
Starbucks,3,120.63,31.14
Starbucks,3,120.52,31.26
Starbucks,3,120.72,31.32
Starbucks,3,120.56,31.29
Starbucks,3,120.68,31.32
Starbucks,3,120.62,31.35
Starbucks,3,120.6,31.03
Starbucks,3,120.42,31.34
Starbucks,3,120.96,31.4
Starbucks,3,120.73,31.32
Starbucks,3,120.66,31.32
Starbucks,3,120.56,31.42
Starbucks,3,120.52,31.28
Starbucks,3,120.71,31.32
Starbucks,3,120.78,31.31
Starbucks,3,120.72,31.32
Starbucks,3,120.76,31.32
Starbucks,3,120.76,31.38
Starbucks,3,120.61,31.33
Starbucks,3,120.56,31.03
Starbucks,3,120.66,31.31
Starbucks,3,120.62,31.31
Starbucks,3,120.64,31.42
Starbucks,3,120.63,31.27
Starbucks,3,120.72,31.26
Starbucks,3,120.74,31.03
Starbucks,3,120.72,31.33
Starbucks,3,120.53,31.37
Starbucks,3,120.7,31.32
Starbucks,3,120.53,31.26
Starbucks,3,120.67,31.32
Starbucks,3,120.62,31.03
Starbucks,3,120.6,31.03
Starbucks,3,120.62,31.31
Starbucks,3,120.67,31.32
Starbucks,3,121.13,31.45
Starbucks,3,120.61,31.33
Starbucks,3,120.82,31.34
Starbucks,3,120.74,31.31
Starbucks,3,120.54,31.86
Starbucks,3,120.61,31.36
Starbucks,3,120.55,31.31
Starbucks,3,120.55,31.03
Starbucks,3,120.54,31.28
Starbucks,3,120.72,31.29
Starbucks,3,120.55,31.28
Starbucks,3,120.63,31.27
Starbucks,3,120.55,31.03
Starbucks,3,120.52,31.28
Starbucks,3,120.6,31.32
Starbucks,3,120.62,31.37
Starbucks,3,120.57,31.29
Starbucks,3,120.55,31.03
Starbucks,3,120.42,31.34
Starbucks,3,119.19,34.6
Starbucks,3,119.37,34.74
Starbucks,3,119.18,34.6
Starbucks,3,119.22,34.62
Starbucks,3,119.57,31.99
Starbucks,3,119.47,32.22
Starbucks,3,119.45,32.2
Starbucks,3,119.44,32.2
Starbucks,3,119.45,32.13
Starbucks,3,119.01,31.81
Starbucks,3,119.45,32.21
Starbucks,3,119.61,32
Starbucks,3,119.58,31.99
Starbucks,3,120.26,32.01
Starbucks,3,120.27,32.02
Starbucks,3,119.46,32.79
Starbucks,3,120.16,30.26
Starbucks,3,120.04,30.28
Starbucks,3,120.14,30.31
Starbucks,3,120.12,30.31
Starbucks,3,121.57,29.83
Starbucks,3,120.93,30.82
Starbucks,3,120.55,30.65
Starbucks,3,119.66,29.11
Starbucks,3,119.81,28.89
Starbucks,3,121.43,29.03
Starbucks,3,121.15,30.03
Starbucks,3,121.9,29.48
Starbucks,3,120.66,28.01
Starbucks,3,122.12,30.02
Starbucks,3,120.88,30.02
Starbucks,3,120.87,30.03
Starbucks,3,120.24,29.27
Starbucks,3,119.92,28.45
Starbucks,3,119.92,28.46
Starbucks,3,121.14,28.85
Starbucks,3,121.14,28.86
Starbucks,3,120.08,29.31
Starbucks,3,120.07,29.31
Starbucks,3,120.98,28.11
Starbucks,3,121.18,30.07
Starbucks,3,119.45,29.21
Starbucks,3,121.43,28.65
Starbucks,3,121.41,28.65
Starbucks,3,121.44,28.67
Starbucks,3,121.26,28.63
Starbucks,3,121.42,28.64
Starbucks,3,121.03,29.14
Starbucks,3,121.37,28.59
Starbucks,3,121.4,28.62
Starbucks,3,121.37,28.59
Starbucks,3,121.38,28.58
Starbucks,3,121.23,28.88
Starbucks,3,120.67,30.05
Starbucks,3,120.69,30.76
Starbucks,3,120.93,30.84
Starbucks,3,120.71,30.76
Starbucks,3,120.67,30.62
Starbucks,3,120.8,30.74
Starbucks,3,120.95,30.54
Starbucks,3,120.55,30.63
Starbucks,3,120.75,30.76
Starbucks,3,120.69,30.05
Starbucks,3,120.89,30.95
Starbucks,3,120.68,30.62
Starbucks,3,120.89,30.94
Starbucks,3,120.73,30.76
Starbucks,3,120.68,30.52
Starbucks,3,120.92,30.84
Starbucks,3,121.41,29.67
Starbucks,3,121.41,29.66
Starbucks,3,121.57,29.88
Starbucks,3,121.57,29.83
Starbucks,3,121.59,29.87
Starbucks,3,121.55,29.87
Starbucks,3,121.55,29.08
Starbucks,3,121.55,29.82
Starbucks,3,121.56,29.87
Starbucks,3,121.55,29.83
Starbucks,3,121.64,29.89
Starbucks,3,121.55,29.88
Starbucks,3,121.55,29.08
Starbucks,3,121.56,29.88
Starbucks,3,121.44,29.03
Starbucks,3,121.84,29.09
Starbucks,3,121.56,29.87
Starbucks,3,121.62,29.86
Starbucks,3,121.55,29.87
Starbucks,3,121.44,29.03
Starbucks,3,121.55,29.81
Starbucks,3,121.53,29.91
Starbucks,3,121.55,29.81
Starbucks,3,121.57,29.87
Starbucks,3,121.83,29.09
Starbucks,3,121.55,29.87
Starbucks,3,121.54,29.87
Starbucks,3,121.57,29.83
Starbucks,3,121.56,29.81
Starbucks,3,121.55,29.86
Starbucks,3,121.62,29.89
Starbucks,3,121.56,29.87
Starbucks,3,121.54,29.08
Starbucks,3,121.51,29.85
Starbucks,3,121.55,29.87
Starbucks,3,121.43,29.03
Starbucks,3,121.5,29.93
Starbucks,3,121.56,29.87
Starbucks,3,121.85,29.91
Starbucks,3,121.54,29.83
Starbucks,3,121.59,29.87
Starbucks,3,121.55,29.87
Starbucks,3,121.56,29.88
Starbucks,3,121.61,29.91
Starbucks,3,121.55,29.81
Starbucks,3,121.59,29.86
Starbucks,3,121.56,29.87
Starbucks,3,121.55,29.83
Starbucks,3,121.16,30.05
Starbucks,3,121.57,29.88
Starbucks,3,121.55,29.87
Starbucks,3,121.9,29.46
Starbucks,3,121.53,29.09
Starbucks,3,121.57,29.87
Starbucks,3,121.13,30.03
Starbucks,3,121.55,29.89
Starbucks,3,121.54,29.85
Starbucks,3,121.56,29.08
Starbucks,3,121.63,29.93
Starbucks,3,121.58,29.81
Starbucks,3,121.27,30.17
Starbucks,3,121.25,30.17
Starbucks,3,121.26,30.17
Starbucks,3,121.24,30.17
Starbucks,3,121.21,30.18
Starbucks,3,120.05,30.25
Starbucks,3,120.16,30.27
Starbucks,3,120.22,30.21
Starbucks,3,120.14,30.32
Starbucks,3,120.27,30.18
Starbucks,3,120.12,30.33
Starbucks,3,120.21,30.24
Starbucks,3,120.18,30.22
Starbucks,3,120.14,30.27
Starbucks,3,120.14,30.27
Starbucks,3,120.21,30.21
Starbucks,3,120.21,30.24
Starbucks,3,120.11,30.24
Starbucks,3,120.33,30.31
Starbucks,3,120.21,30.18
Starbucks,3,120.21,30.25
Starbucks,3,120.19,30.23
Starbucks,3,120.3,30.42
Starbucks,3,120.2,30.21
Starbucks,3,120.21,30.29
Starbucks,3,120.08,30.33
Starbucks,3,120.16,30.25
Starbucks,3,120.13,30.28
Starbucks,3,120.23,30.35
Starbucks,3,120.29,30.34
Starbucks,3,120.16,30.25
Starbucks,3,120.17,30.25
Starbucks,3,120.11,30.29
Starbucks,3,119.71,30.22
Starbucks,3,120.17,30.23
Starbucks,3,120.25,30.2
Starbucks,3,120.35,30.31
Starbucks,3,120.35,30.31
Starbucks,3,119.69,29.08
Starbucks,3,120.06,30.36
Starbucks,3,120.13,30.25
Starbucks,3,120.22,30.25
Starbucks,3,120.17,30.28
Starbucks,3,120.21,30.29
Starbucks,3,120.16,30.25
Starbucks,3,120.22,30.25
Starbucks,3,120.08,30.15
Starbucks,3,119.28,29.47
Starbucks,3,120.21,30.25
Starbucks,3,120.21,30.26
Starbucks,3,120.2,30.2
Starbucks,3,120.12,30.34
Starbucks,3,120.13,30.27
Starbucks,3,120.02,30.28
Starbucks,3,120.18,30.19
Starbucks,3,120.16,30.25
Starbucks,3,120.03,30.36
Starbucks,3,120.15,30.26
Starbucks,3,120.1,30.29
Starbucks,3,120.09,30.27
Starbucks,3,120.2,30.24
Starbucks,3,120.07,30.29
Starbucks,3,120.16,30.27
Starbucks,3,120.25,30.18
Starbucks,3,120.19,30.29
Starbucks,3,120.21,30.29
